Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFB,Fertilizers by Product,380,Italy,5510,Production,4001,Urea,2015,2015,t,89310.87,A,Official figure
RFB,Fertilizers by Product,380,Italy,5510,Production,4001,Urea,2016,2016,t,166091.3,A,Official figure
RFB,Fertilizers by Product,380,Italy,5510,Production,4001,Urea,2017,2017,t,126213.04,A,Official figure
RFB,Fertilizers by Product,380,Italy,5157,Agricultural Use,4001,Urea,2008,2008,t,679389,A,Official figure
RFB,Fertilizers by Product,380,Italy,5157,Agricultural Use,4001,Urea,2009,2009,t,506693,A,Official figure
RFB,Fertilizers by Product,380,Italy,5157,Agricultural Use,4001,Urea,2010,2010,t,456951,A,Official figure
RFB,Fertilizers by Product,380,Italy,5157,Agricultural Use,4001,Urea,2011,2011,t,476306,A,Official figure
RFB,Fertilizers by Product,380,Italy,5157,Agricultural Use,4001,Urea,2012,2012,t,751235,A,Official figure
RFB,Fertilizers by Product,380,Italy,5157,Agricultural Use,4001,Urea,2015,2015,t,579444,A,Official figure
RFB,Fertilizers by Product,380,Italy,5157,Agricultural Use,4001,Urea,2016,2016,t,765216,A,Official figure
RFB,Fertilizers by Product,380,Italy,5157,Agricultural Use,4001,Urea,2017,2017,t,570608,A,Official figure
RFB,Fertilizers by Product,380,Italy,5157,Agricultural Use,4001,Urea,2018,2018,t,552621,A,Official figure
RFB,Fertilizers by Product,380,Italy,5157,Agricultural Use,4001,Urea,2019,2019,t,540618,A,Official figure
RFB,Fertilizers by Product,380,Italy,5157,Agricultural Use,4001,Urea,2020,2020,t,643562,A,Official figure
RFB,Fertilizers by Product,380,Italy,5157,Agricultural Use,4001,Urea,2021,2021,t,563865,A,Official figure
RFB,Fertilizers by Product,380,Italy,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2006,2006,t,17975,A,Official figure
RFB,Fertilizers by Product,380,Italy,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2007,2007,t,23237.5,A,Official figure
RFB,Fertilizers by Product,380,Italy,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2008,2008,t,17515.63,A,Official figure
RFB,Fertilizers by Product,380,Italy,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2009,2009,t,18412.5,A,Official figure
RFB,Fertilizers by Product,380,Italy,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2010,2010,t,26562.5,A,Official figure
RFB,Fertilizers by Product,380,Italy,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2011,2011,t,15253.13,A,Official figure
RFB,Fertilizers by Product,380,Italy,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2012,2012,t,13859.38,A,Official figure
RFB,Fertilizers by Product,380,Italy,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2013,2013,t,12821.88,A,Official figure
RFB,Fertilizers by Product,380,Italy,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2014,2014,t,17737.5,A,Official figure
RFB,Fertilizers by Product,380,Italy,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,t,7565.63,A,Official figure
RFB,Fertilizers by Product,380,Italy,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,t,7150,A,Official figure
RFB,Fertilizers by Product,380,Italy,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2017,2017,t,3390.63,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5510,Production,4003,Ammonium nitrate (AN),2006,2006,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4003,Ammonium nitrate (AN),2007,2007,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4003,Ammonium nitrate (AN),2008,2008,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4003,Ammonium nitrate (AN),2009,2009,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4003,Ammonium nitrate (AN),2010,2010,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4003,Ammonium nitrate (AN),2011,2011,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4003,Ammonium nitrate (AN),2012,2012,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4003,Ammonium nitrate (AN),2013,2013,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4003,Ammonium nitrate (AN),2014,2014,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2002,2002,t,99598,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2003,2003,t,54026,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2007,2007,t,89155,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2008,2008,t,84006,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2009,2009,t,103333,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2010,2010,t,107953,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2012,2012,t,109837,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2013,2013,t,112238,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2014,2014,t,127237,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2015,2015,t,124443,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2016,2016,t,116068,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2017,2017,t,104826,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2018,2018,t,100746,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2019,2019,t,108090,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2020,2020,t,107921,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2021,2021,t,108909,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2006,2006,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2007,2007,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2008,2008,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2009,2009,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2010,2010,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2011,2011,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2012,2012,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2013,2013,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2014,2014,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2008,2008,t,19399,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2009,2009,t,9084,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2010,2010,t,4699,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2012,2012,t,4748,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2013,2013,t,6914,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2014,2014,t,3841,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2015,2015,t,4243,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2016,2016,t,3929,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2017,2017,t,6418,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2018,2018,t,6406,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2019,2019,t,9852,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2020,2020,t,12274,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2021,2021,t,11363,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5510,Production,4001,Urea,2006,2006,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4001,Urea,2007,2007,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4001,Urea,2008,2008,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4001,Urea,2009,2009,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4001,Urea,2010,2010,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4001,Urea,2011,2011,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4001,Urea,2012,2012,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4001,Urea,2013,2013,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4001,Urea,2014,2014,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4001,Urea,2002,2002,t,6078,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4001,Urea,2003,2003,t,1942,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4001,Urea,2007,2007,t,1946,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4001,Urea,2008,2008,t,4323,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4001,Urea,2009,2009,t,5930,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4001,Urea,2010,2010,t,5459,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4001,Urea,2012,2012,t,7901,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4001,Urea,2013,2013,t,5558,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4001,Urea,2014,2014,t,6446,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4001,Urea,2015,2015,t,8468,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4001,Urea,2016,2016,t,10815,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4001,Urea,2017,2017,t,12921,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4001,Urea,2018,2018,t,13787,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4001,Urea,2019,2019,t,13958,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4001,Urea,2020,2020,t,12413,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4001,Urea,2021,2021,t,13053,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2006,2006,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2007,2007,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2008,2008,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2009,2009,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2010,2010,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2011,2011,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2012,2012,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2013,2013,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2014,2014,t,0,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2002,2002,t,295,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2003,2003,t,272,I,Imputed value
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2007,2007,t,2091,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2008,2008,t,1025,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2009,2009,t,3356,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2014,2014,t,2532,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,t,2831,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,t,5869,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2017,2017,t,5217,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2018,2018,t,6667,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2019,2019,t,10697,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2020,2020,t,17778,A,Official figure
RFB,Fertilizers by Product,428,Latvia,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2021,2021,t,12907,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4003,Ammonium nitrate (AN),2005,2005,t,560863,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4003,Ammonium nitrate (AN),2008,2008,t,560427,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4003,Ammonium nitrate (AN),2009,2009,t,533988,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4003,Ammonium nitrate (AN),2010,2010,t,567718,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4003,Ammonium nitrate (AN),2011,2011,t,578445,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4003,Ammonium nitrate (AN),2012,2012,t,667452,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4003,Ammonium nitrate (AN),2013,2013,t,605343,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4003,Ammonium nitrate (AN),2014,2014,t,635327,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4003,Ammonium nitrate (AN),2015,2015,t,637378,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4003,Ammonium nitrate (AN),2016,2016,t,607819,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4003,Ammonium nitrate (AN),2017,2017,t,674668,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4003,Ammonium nitrate (AN),2018,2018,t,552084,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4003,Ammonium nitrate (AN),2019,2019,t,649086,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4003,Ammonium nitrate (AN),2020,2020,t,673518,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4003,Ammonium nitrate (AN),2021,2021,t,486505,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5157,Agricultural Use,4003,Ammonium nitrate (AN),2005,2005,t,15037,I,Imputed value
RFB,Fertilizers by Product,440,Lithuania,5157,Agricultural Use,4003,Ammonium nitrate (AN),2008,2008,t,233009,I,Imputed value
RFB,Fertilizers by Product,440,Lithuania,5157,Agricultural Use,4003,Ammonium nitrate (AN),2009,2009,t,218089,I,Imputed value
RFB,Fertilizers by Product,440,Lithuania,5157,Agricultural Use,4003,Ammonium nitrate (AN),2010,2010,t,203893,I,Imputed value
RFB,Fertilizers by Product,440,Lithuania,5157,Agricultural Use,4003,Ammonium nitrate (AN),2011,2011,t,175655,I,Imputed value
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2005,2005,t,336557,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2008,2008,t,412354,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2009,2009,t,397238,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2010,2010,t,482027,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2011,2011,t,449323,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2012,2012,t,429133,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2013,2013,t,471958,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2014,2014,t,490973,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2015,2015,t,465977,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2016,2016,t,441985,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2017,2017,t,465565,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2018,2018,t,437109,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2019,2019,t,551673,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2020,2020,t,480486,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2021,2021,t,388290,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2005,2005,t,48960,I,Imputed value
RFB,Fertilizers by Product,440,Lithuania,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2008,2008,t,5512,I,Imputed value
RFB,Fertilizers by Product,440,Lithuania,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2009,2009,t,21321,I,Imputed value
RFB,Fertilizers by Product,440,Lithuania,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2010,2010,t,43720,I,Imputed value
RFB,Fertilizers by Product,440,Lithuania,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2011,2011,t,19704,I,Imputed value
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4001,Urea,2005,2005,t,466526,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4001,Urea,2008,2008,t,434583,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4001,Urea,2009,2009,t,440145,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4001,Urea,2010,2010,t,320885,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4001,Urea,2011,2011,t,646865,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4001,Urea,2012,2012,t,723475,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4001,Urea,2013,2013,t,438024,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4001,Urea,2014,2014,t,575046,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4001,Urea,2015,2015,t,640566,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4001,Urea,2016,2016,t,548350,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4001,Urea,2017,2017,t,730654,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4001,Urea,2018,2018,t,644145,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4001,Urea,2019,2019,t,692404,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4001,Urea,2020,2020,t,609665,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4001,Urea,2021,2021,t,581273,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5157,Agricultural Use,4001,Urea,2005,2005,t,398891,I,Imputed value
RFB,Fertilizers by Product,440,Lithuania,5157,Agricultural Use,4001,Urea,2008,2008,t,446907,I,Imputed value
RFB,Fertilizers by Product,440,Lithuania,5157,Agricultural Use,4001,Urea,2009,2009,t,304720,I,Imputed value
RFB,Fertilizers by Product,440,Lithuania,5157,Agricultural Use,4001,Urea,2010,2010,t,252330,I,Imputed value
RFB,Fertilizers by Product,440,Lithuania,5157,Agricultural Use,4001,Urea,2011,2011,t,499977,I,Imputed value
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2013,2013,t,798948,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2014,2014,t,951104,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,t,1130277,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,t,921598,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2017,2017,t,1208262,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2018,2018,t,963742,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2019,2019,t,994133,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2020,2020,t,925278,A,Official figure
RFB,Fertilizers by Product,440,Lithuania,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2021,2021,t,839862,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4003,Ammonium nitrate (AN),2008,2008,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4003,Ammonium nitrate (AN),2009,2009,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4003,Ammonium nitrate (AN),2010,2010,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4003,Ammonium nitrate (AN),2011,2011,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4003,Ammonium nitrate (AN),2012,2012,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4003,Ammonium nitrate (AN),2013,2013,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4003,Ammonium nitrate (AN),2014,2014,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4003,Ammonium nitrate (AN),2015,2015,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4003,Ammonium nitrate (AN),2016,2016,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4003,Ammonium nitrate (AN),2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4003,Ammonium nitrate (AN),2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4003,Ammonium nitrate (AN),2019,2019,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5510,Production,4003,Ammonium nitrate (AN),2020,2020,t,0,A,Official figure
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4003,Ammonium nitrate (AN),2002,2002,t,3919,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4003,Ammonium nitrate (AN),2003,2003,t,3919,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4003,Ammonium nitrate (AN),2009,2009,t,5266,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4003,Ammonium nitrate (AN),2010,2010,t,2770,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4003,Ammonium nitrate (AN),2011,2011,t,4340,I,Imputed value
RFB,Fertilizers by Product,442,Luxembourg,5157,Agricultural Use,4003,Ammonium nitrate (AN),2016,2016,t,0,A,Official figure
